Station_train_code,Departure,Destination
K835,重庆西,深圳西
K836,深圳西,重庆西
K837,深圳西,重庆西
K838,重庆西,深圳西
K841,广州,贵阳
K844,广州,贵阳
K845,宁波,贵阳
K846,贵阳,宁波
K847,贵阳,宁波
K848,宁波,贵阳
K849,保定,上海
K850,上海,保定
K852,保定,上海
K853,昭通,昆明
K854,昆明,昭通
K855,兰州西,成都
K856,成都,兰州
K857,成都,兰州
K858,兰州西,成都
K865,唐山,临汾
K866,运城,唐山
K867,运城,唐山
K868,唐山,临汾
K871,成都东,湛江
K872,湛江,成都东
K873,湛江,成都东
K874,成都东,湛江
K875,烟台,昆明
K876,昆明,烟台
K877,昆明,烟台
K878,烟台,昆明
K881,太原,青岛北
K882,青岛北,太原
K883,青岛北,太原
K884,太原,青岛北
K885,天津,兰州西
K886,兰州西,天津
K887,兰州西,天津
K888,天津,兰州西
K889,盘锦,佳木斯
K890,佳木斯,盘锦
K891,大同,杭州
K892,杭州,大同
K893,杭州,大同
K894,大同,杭州
K895,赤峰,包头
K896,包头,赤峰
K897,包头,赤峰
K898,赤峰,包头
K901,厦门北,太原
K902,太原,厦门北
K903,太原,厦门北
K904,厦门北,太原
K911,青岛,西安
K912,西安,青岛
K913,西安,青岛
K914,青岛,西安
K915,北京东,阜新南
K916,阜新南,北京东
K925,海拉尔,郑州
K926,郑州,海拉尔
K927,郑州,海拉尔
K928,海拉尔,郑州
K929,大连,双鸭山
K930,双鸭山,大连
K931,襄阳,广州东
K932,广州东,襄阳
K934,襄阳,广州东
K935,襄阳,广州东
K936,广州东,襄阳
K937,牡丹江,石家庄
K938,石家庄,牡丹江
K939,石家庄,牡丹江
K940,牡丹江,石家庄
K941,温州,贵阳
K942,贵阳,温州
K943,贵阳,温州
K944,温州,贵阳
K945,贵阳,厦门北
K946,厦门北,贵阳
K947,厦门北,贵阳
K948,贵阳,厦门北
K949,深圳,金城江
K950,金城江,深圳
K951,金城江,深圳
K952,深圳,金城江
K955,白城,青岛北
K956,青岛北,白城
K957,青岛北,白城
K958,白城,青岛北
K959,临汾,沈阳北
K960,沈阳北,运城
K961,沈阳北,运城
K962,临汾,沈阳北
K965,张家界,北京
K966,北京,张家界
K967,北京,张家界
K968,张家界,北京
K969,通化,青岛北
K970,青岛北,通化
K971,青岛北,通化
K972,通化,青岛北
K973,哈尔滨西,襄阳
K974,襄阳,哈尔滨西
K975,襄阳,哈尔滨西
K976,哈尔滨西,襄阳
K981,昆明,湛江
K982,湛江,昆明
K983,湛江,昆明
K984,昆明,湛江
K995,成都,海拉尔
K996,海拉尔,成都
K997,海拉尔,成都
K998,成都,海拉尔
K1001,重庆,宝鸡
K1002,宝鸡,重庆
K1003,宝鸡,重庆
K1004,重庆,宝鸡
K1005,广州,周口
K1006,周口,广州
K1007,周口,广州
K1008,广州,周口
K1009,大连北,鹤岗
K1010,鹤岗,大连北
K1011,石家庄北,上海
K1012,上海,石家庄北
K1013,上海,石家庄北
K1014,石家庄北,上海
K1015,昌平北,通辽
K1016,通辽,昌平北
K1017,昌平北,通辽
K1018,通辽,昌平北
K1019,九江,深圳东
K1020,深圳东,九江
K1021,大连北,伊春
K1022,伊春,大连北
K1023,北京,白城
K1024,白城,北京
K1025,兰州,青岛北
K1026,青岛北,兰州
K1027,青岛北,兰州
K1028,兰州,青岛北
K1029,合肥,东莞东
K1030,东莞东,合肥
K1031,贵阳,西安
K1032,西安,贵阳
K1033,西安,贵阳
K1034,贵阳,西安
K1039,兰州,宁波
K1040,宁波,兰州
K1041,宁波,兰州
K1042,兰州,宁波
K1045,上海,漯河
K1046,漯河,上海
K1047,漯河,上海
K1048,上海,漯河
K1049,青岛北,温州
K1050,温州,青岛北
K1051,温州,青岛北
K1052,青岛北,温州
K1053,图们,青岛北
K1054,青岛北,图们
K1055,青岛北,图们
K1056,图们,青岛北
K1057,西宁,成都
K1058,成都,西宁
K1059,成都,西宁
K1060,西宁,成都
K1061,重庆,哈尔滨西
K1062,哈尔滨西,重庆
K1063,哈尔滨西,重庆
K1064,重庆,哈尔滨西
K1065,汉口,威海
K1066,威海,汉口
K1067,威海,汉口
K1068,汉口,威海
K1071,北京西,安庆
K1072,安庆,北京西
K1073,济南,长沙
K1074,长沙,济南
K1075,宁波,重庆北
K1076,重庆北,宁波
K1077,重庆北,宁波
K1078,宁波,重庆北
K1079,武昌,广州
K1080,广州,武昌
K1081,齐齐哈尔,乌鲁木齐
K1082,乌鲁木齐,齐齐哈尔
K1083,乌鲁木齐,齐齐哈尔
K1084,齐齐哈尔,乌鲁木齐
K1085,西安,银川
K1086,银川,西安
K1087,银川,西安
K1088,西安,银川
K1091,成都东,深圳东
K1092,深圳东,成都东
K1093,深圳东,成都东
K1094,成都东,深圳东
K1095,达州,广州
K1096,广州,达州
K1097,广州,达州
K1098,达州,广州
K1101,安阳,上海
K1102,上海,安阳
K1103,上海,安阳
K1104,安阳,上海
K1105,南阳,上海南
K1106,上海南,南阳
K1107,上海南,南阳
K1108,南阳,上海南
K1109,北京西,黄山
K1110,黄山,北京西
K1115,北京西,包头
K1116,包头,北京西
K1117,包头,北京西
K1118,北京西,包头
K1125,襄阳东,上海南
K1126,上海南,襄阳东
K1127,上海南,襄阳东
K1128,襄阳东,上海南
K1129,宝鸡,烟台
K1130,烟台,宝鸡
K1131,烟台,宝鸡
K1132,宝鸡,烟台
K1135,南宁,青岛
K1136,青岛,南宁
K1137,青岛,南宁
K1138,南宁,青岛
K1141,洛阳,启东
K1142,启东,洛阳
K1143,启东,洛阳
K1144,洛阳,启东
K1147,昆山,新乡
K1148,新乡,昆山
K1149,新乡,昆山
K1150,昆山,新乡
K1153,合肥,重庆西
K1154,重庆西,合肥
K1155,成都,上海
K1156,上海,成都
K1157,上海,成都
K1158,成都,上海
K1159,烟台,广州
K1160,广州,烟台
K1161,广州,烟台
K1162,烟台,广州
K1163,北京西,长治北
K1164,长治北,北京西
K1165,长治北,北京西
K1166,北京西,长治北
K1171,达州,惠州
K1172,惠州,达州
K1173,惠州,达州
K1174,达州,惠州
K1177,北京,银川
K1178,银川,北京
K1181,烟台,金华
K1182,金华,烟台
K1183,金华,烟台
K1184,烟台,金华
K1185,上海南,九江
K1186,九江,上海南
K1187,九江,上海南
K1188,上海南,九江
K1189,北京,乌兰浩特
K1190,乌兰浩特,北京
K1191,南京,南宁
K1192,南宁,南京
K1195,襄阳,青岛北
K1196,青岛北,襄阳
K1197,青岛北,襄阳
K1198,襄阳,青岛北
K1205,深圳东,昆明
K1206,昆明,深圳东
K1207,昆明,深圳东
K1208,深圳东,昆明
K1209,上海南,厦门北
K1210,厦门北,上海南
K1214,石家庄,青岛北
K1215,石家庄,青岛北
K1216,青岛北,石家庄
K1217,宁波,南昌
K1218,南昌,宁波
K1219,南昌,宁波
K1220,宁波,南昌
K1227,沈阳,佳木斯
K1228,佳木斯,沈阳
K1229,大连,齐齐哈尔
K1230,齐齐哈尔,大连
K1231,湛江,深圳东
K1232,深圳东,湛江
K1233,深圳东,湛江
K1234,湛江,深圳东
K1235,九江,昆明
K1236,昆明,九江
K1237,郑州,温州
K1238,温州,郑州
K1239,温州,郑州
K1240,郑州,温州
K1241,赤峰,哈尔滨西
K1242,哈尔滨西,赤峰
K1243,哈尔滨西,赤峰
K1244,赤峰,哈尔滨西
K1255,成都东,温州
K1256,温州,成都东
K1257,温州,成都东
K1258,成都东,温州
K1259,锦州,满洲里
K1260,满洲里,锦州
K1263,石家庄,杭州
K1264,杭州,石家庄
K1267,重庆西,福州
K1268,福州,重庆西
K1269,福州,重庆西
K1270,重庆西,福州
K1271,杭州,成都
K1272,贵阳,杭州
K1275,包头,南昌
K1276,南昌,包头
K1277,南昌,包头
K1278,包头,南昌
K1281,济南,深圳东
K1282,深圳东,济南
K1283,深圳东,济南
K1284,济南,深圳东
K1285,银川,青岛北
K1286,青岛北,银川
K1287,青岛北,银川
K1288,银川,青岛北
K1291,烟台,太原
K1292,太原,烟台
K1293,太原,烟台
K1294,烟台,太原
K1295,银川,广州
K1296,广州,银川
K1297,广州,银川
K1298,银川,广州
K1301,北京,满洲里
K1302,满洲里,北京
K1303,北京,海拉尔
K1304,海拉尔,北京
K1305,西安,银川
K1306,银川,西安
K1307,银川,西安
K1308,西安,银川
K1315,呼和浩特东,福州
K1316,福州,呼和浩特东
K1317,福州,呼和浩特东
K1318,呼和浩特东,福州
K1325,苏州,南昌
K1326,南昌,苏州
K1327,南昌,苏州
K1328,苏州,南昌
K1331,银川,上海
K1332,上海,银川
K1333,上海,银川
K1334,银川,上海
K1335,伊宁,济南
K1336,济南,伊宁
K1337,济南,伊宁
K1338,伊宁,济南
K1347,西安,深圳东
K1348,深圳东,西安
K1349,深圳东,西安
K1350,西安,深圳东
K1351,连云港东,乌鲁木齐
K1352,乌鲁木齐,连云港东
K1353,乌鲁木齐,连云港东
K1354,连云港东,乌鲁木齐
K1363,北京西,成都
K1364,成都,北京西
K1365,大同,汉口
K1366,汉口,大同
K1367,汉口,大同
K1368,大同,汉口
K1371,上海南,九江
K1372,九江,上海南
K1373,上海南,怀化
K1374,怀化,上海南
K1375,怀化,上海南
K1376,上海南,怀化
K1381,哈尔滨西,包头
K1382,包头,哈尔滨西
K1383,包头,哈尔滨西
K1384,哈尔滨西,包头
K1387,郑州,重庆西
K1388,重庆西,郑州
K1391,佳木斯,烟台
K1392,烟台,佳木斯
K1393,烟台,佳木斯
K1394,佳木斯,烟台
K1395,太原,温州
K1396,温州,太原
K1397,温州,太原
K1398,太原,温州
K1437,平顶山,宁波
K1438,宁波,平顶山
K1439,宁波,平顶山
K1440,平顶山,宁波
K1449,牡丹江,日照
K1450,日照,牡丹江
K1451,日照,牡丹江
K1452,牡丹江,日照
K1453,北京西,赣州
K1454,赣州,北京西
K1455,通辽,石家庄
K1456,石家庄,通辽
K1457,石家庄,通辽
K1458,通辽,石家庄
K1473,襄阳,湛江
K1474,湛江,襄阳
K1485,太原,银川
K1486,银川,太原
K1487,银川,太原
K1488,太原,银川
K1501,乌鲁木齐,昆明
K1502,昆明,乌鲁木齐
K1503,昆明,乌鲁木齐
K1504,乌鲁木齐,昆明
K1505,周口,上海
K1506,上海,周口
K1507,上海,周口
K1509,金华,聊城
K1510,聊城,金华
K1511,聊城,金华
K1512,金华,聊城
K1517,沈阳北,西宁
K1518,西宁,沈阳北
K1519,西宁,沈阳北
K1520,沈阳北,西宁
K1523,九江,南宁
K1524,南宁,九江
K1525,哈尔滨,邯郸
K1526,邯郸,哈尔滨
K1527,邯郸,哈尔滨
K1528,哈尔滨,邯郸
K1531,乌兰浩特,东营南
K1532,东营南,乌兰浩特
K1533,东营南,乌兰浩特
K1534,乌兰浩特,东营南
K1555,南宁,上海
K1556,上海,南宁
K1557,上海,南宁
K1558,南宁,上海
K1561,济南,南宁
K1562,南宁,济南
K1563,南宁,济南
K1564,济南,南宁
K1565,大连,包头
K1566,包头,大连
K1567,包头,大连
K1568,大连,包头
K1571,重庆西,吉林
K1572,吉林,重庆西
K1573,吉林,重庆西
K1574,重庆西,吉林
K1583,重庆,乌鲁木齐
K1584,乌鲁木齐,重庆
K1585,武昌,温州
K1586,温州,武昌
K1587,温州,武昌
K1588,武昌,温州
K1595,烟台,郑州
K1596,郑州,烟台
K1597,郑州,烟台
K1598,烟台,郑州
K1609,襄阳,昆明
K1610,昆明,襄阳
K1611,连云港东,北京
K1612,北京,连云港
K1613,北京,连云港
K1614,连云港东,北京
K1615,银川,成都
K1616,成都,银川
K1617,成都,银川
K1618,银川,成都
K1619,天津,深圳东
K1620,深圳东,天津
K1621,深圳东,天津
K1622,天津,深圳东
K1623,连云港东,汉口
K1624,汉口,连云港东
K1625,汉口,连云港东
K1626,连云港东,汉口
K1627,郑州,南宁
K1628,南宁,郑州
K1633,郑州,青岛北
K1634,青岛北,郑州
K1635,青岛北,郑州
K1636,郑州,青岛北
K1655,襄阳,深圳东
K1656,深圳东,襄阳
K1657,深圳东,襄阳
K1658,襄阳,深圳东
K1665,南昌,广州东
K1666,广州东,南昌
K1669,九江,温州
K1670,温州,九江
K1671,温州,九江
K1672,九江,温州
K1673,呼和浩特,西安
K1674,西安,呼和浩特
K1685,乌海西,西安
K1686,西安,乌海西
K1687,西安,乌海西
K1688,乌海西,西安
K1785,北京,东营南
K1786,东营南,北京
K1803,武昌,湛江
K1804,湛江,武昌
K1805,银川,杭州
K1806,杭州,银川
K1807,杭州,银川
K1808,银川,杭州
K1901,北京,日照
K1902,日照,北京
K1903,日照,北京
K1904,北京,日照
K1983,吉林,南通
K1984,南通,吉林
K1985,南通,吉林
K1986,吉林,南通
K2011,呼和浩特,乌兰浩特
K2012,乌兰浩特,呼和浩特
K2013,乌兰浩特,呼和浩特
K2014,呼和浩特,乌兰浩特
K2035,图们,香坊
K2036,香坊,图们
K2037,香坊,图们
K2038,图们,香坊
K2045,沈阳北,西安
K2046,西安,沈阳北
K2047,西安,沈阳北
K2048,沈阳北,西安
K2057,乌鲁木齐,成都
K2058,成都,乌鲁木齐
K2059,成都,乌鲁木齐
K2060,乌鲁木齐,成都
K2121,长春,海拉尔
K2122,海拉尔,长春
K2185,西宁,上海
K2186,上海,西宁
K2187,上海,西宁
K2188,西宁,上海
K2275,安阳,杭州
K2276,杭州,新乡
K2277,杭州,新乡
K2278,安阳,杭州
K2285,长春,昆明
K2286,昆明,长春
K2287,昆明,长春
K2288,长春,昆明
K2385,长春,南宁
K2386,南宁,长春
K2387,南宁,长春
K2388,长春,南宁
K2559,北京,赤峰
K2560,赤峰,北京
K2611,重庆,兰州
K2612,兰州,重庆
K2615,兰州,成都
K2616,成都,兰州
K2617,成都,兰州
K2618,兰州,成都
K2631,西宁,成都
K2632,成都,西宁
K2633,成都,西宁
K2634,西宁,成都
K2637,重庆,西宁
K2638,西宁,重庆
K2905,西安,温州
K2906,温州,西安
K2907,温州,西安
K2908,西安,温州
K4113,西昌,昆明
K4114,昆明,西昌
K5147,佳木斯,宝清
K5148,宝清,佳木斯
K5162,扎兰屯,北安
K5163,扎兰屯,北安
K5164,北安,齐齐哈尔
K5165,佳木斯,抚远
K5181,哈尔滨,满洲里
K5182,满洲里,哈尔滨
K5203,天津,潞城
K5204,潞城,天津
K5205,天津,邯郸
K5206,邯郸,天津
K5207,邯郸,天津
K5208,天津,邯郸
K5217,北京西,邯郸
K5218,邯郸,北京西
K5221,北京,清河城
K5222,清河城,北京
K5223,北京,衡水
K5224,衡水,北京
K5275,石家庄北,阳泉
K5276,阳泉,石家庄北
K5521,青岛,枣庄西
K5524,青岛,枣庄西
K6150,昆明,曲靖
K6151,曲靖,昆明
K6152,昆明,曲靖
K6153,曲靖,昆明
K6154,昆明,曲靖
K6155,曲靖,昆明
K6156,昆明,曲靖
K6157,曲靖,昆明
K6158,昆明,曲靖
K6159,曲靖,昆明
K6161,宣威,昆明
K6162,昆明,宣威
K6163,宣威,昆明
K6164,昆明,宣威
K6671,长征,兰州
K6672,兰州西,长征
K6673,兰州西,长征
K6674,长征,兰州
K6871,姚渡,兰州
K6872,兰州,姚渡
K6873,陇南,兰州西
K6874,兰州,陇南
K6875,陇南,兰州西
K6877,西宁,德令哈
K6878,德令哈,西宁
K6882,陇南,银川
K6883,陇南,银川
K7011,哈尔滨,绥化
K7012,绥化,哈尔滨东
K7013,哈尔滨东,海伦
K7014,海伦,哈尔滨东
K7015,佳木斯,双鸭山
K7016,双鸭山,佳木斯
K7017,哈尔滨,双鸭山
K7018,双鸭山,哈尔滨东
K7019,哈尔滨,鹤北
K7020,鹤北,哈尔滨东
K7021,哈尔滨东,铁力
K7022,绥化,哈尔滨东
K7024,铁力,绥化
K7025,哈尔滨东,七台河
K7026,七台河,哈尔滨东
K7030,伊图里河,加格达奇
K7031,哈尔滨,黑河
K7032,黑河,哈尔滨
K7033,哈尔滨东,黑河
K7034,黑河,哈尔滨
K7035,哈尔滨,黑河
K7036,黑河,哈尔滨东
K7039,哈尔滨,漠河
K7040,漠河,哈尔滨
K7041,哈尔滨,漠河
K7042,漠河,哈尔滨
K7047,哈尔滨东,亚布力南
K7048,亚布力南,香坊
K7049,佳木斯,鹤岗
K7050,鹤岗,佳木斯
K7053,哈尔滨东,龙镇
K7054,龙镇,哈尔滨
K7057,哈尔滨,满洲里
K7058,满洲里,哈尔滨
K7061,鹤岗,齐齐哈尔
K7062,齐齐哈尔,鹤岗
K7063,齐齐哈尔,鹤岗
K7064,鹤岗,齐齐哈尔
K7065,哈尔滨,抚远
K7066,抚远,哈尔滨
K7067,加格达奇,绥化
K7068,绥化,加格达奇
K7069,绥化,加格达奇
K7070,加格达奇,绥化
K7071,牡丹江,鸡西
K7072,鸡西,牡丹江
K7073,鸡西,扎兰屯
K7074,扎兰屯,鸡西
K7075,扎兰屯,鸡西
K7076,鸡西,扎兰屯
K7077,牡丹江,东方红
K7078,东方红,牡丹江
K7081,哈尔滨,东方红
K7082,东方红,香坊
K7083,哈尔滨西,海拉尔
K7084,海拉尔,哈尔滨西
K7087,佳木斯,双鸭山
K7088,双鸭山,佳木斯
K7089,哈尔滨东,东方红
K7090,东方红,香坊
K7091,哈尔滨,满洲里
K7092,满洲里,哈尔滨
K7093,哈尔滨,满洲里
K7094,满洲里,哈尔滨
K7095,满洲里,哈尔滨
K7096,哈尔滨,满洲里
K7103,哈尔滨,加格达奇
K7104,加格达奇,哈尔滨
K7105,嫩江,佳木斯
K7106,佳木斯,嫩江
K7107,佳木斯,嫩江
K7108,嫩江,佳木斯
K7109,一面坡,北安
K7110,北安,哈尔滨东
K7112,一面坡,北安
K7113,佳木斯,同江
K7114,同江,佳木斯
K7116,同江,佳木斯
K7117,佳木斯,同江
K7119,佳木斯,鹤北
K7120,鹤北,佳木斯
K7121,牡丹江,八面通
K7122,八面通,牡丹江
K7123,齐齐哈尔,讷河
K7124,讷河,齐齐哈尔
K7127,哈尔滨,伊春
K7128,伊春,哈尔滨
K7129,佳木斯,双鸭山
K7130,双鸭山,佳木斯
K7131,哈尔滨,佳木斯
K7132,佳木斯,哈尔滨
K7137,哈尔滨东,虎林
K7138,虎林,哈尔滨东
K7139,牡丹江,鸡西
K7147,哈尔滨东,海伦
K7148,海伦,哈尔滨东
K7149,齐齐哈尔,加格达奇
K7150,加格达奇,齐齐哈尔
K7151,牡丹江,林口
K7152,林口,牡丹江
K7153,虎林,齐齐哈尔
K7154,齐齐哈尔,虎林
K7155,齐齐哈尔,虎林
K7156,虎林,齐齐哈尔
K7167,满洲里,根河
K7168,根河,海拉尔
K7169,根河,海拉尔
K7170,满洲里,根河
K7173,牡丹江,鸡西
K7174,鸡西,牡丹江
K7178,塔河,伊图里河
K7179,塔河,伊图里河
K7183,乌伊岭,齐齐哈尔
K7184,齐齐哈尔,乌伊岭
K7185,齐齐哈尔,乌伊岭
K7186,乌伊岭,齐齐哈尔
K7201,哈尔滨东,同江
K7202,同江,哈尔滨东
K7205,哈尔滨东,宝清
K7206,宝清,哈尔滨东
K7209,佳木斯,鹤岗
K7210,鹤岗,佳木斯
K7211,五常,香坊
K7212,香坊,五常
K7213,五常,香坊
K7214,香坊,五常
K7215,五常,香坊
K7216,香坊,五常
K7217,五常,香坊
K7218,香坊,五常
K7221,哈尔滨东,海伦
K7222,海伦,哈尔滨东
K7223,哈尔滨东,北安
K7224,北安,哈尔滨
K7225,牡丹江,七台河
K7226,七台河,牡丹江
K7229,哈尔滨,绥化
K7230,绥化,哈尔滨
K7231,双城堡,绥化
K7232,绥化,双城堡
K7233,哈尔滨东,海伦
K7234,神树,哈尔滨东
K7237,桦南,佳木斯
K7238,佳木斯,桦南
K7239,哈尔滨东,铁力
K7240,铁力,哈尔滨东
K7241,牡丹江,绥芬河
K7242,绥芬河,牡丹江
K7244,海伦,绥化
K7245,齐齐哈尔,碾子山
K7246,碾子山,齐齐哈尔
K7247,齐齐哈尔,碾子山
K7248,碾子山,齐齐哈尔
K7249,齐齐哈尔,扎兰屯
K7251,双城堡,哈尔滨东
K7252,哈尔滨,双城堡
K7253,佳木斯,鹤岗
K7254,鹤岗,佳木斯
K7255,佳木斯,鹤岗
K7256,鹤岗,佳木斯
K7257,桦南,佳木斯
K7258,佳木斯,桦南
K7259,佳木斯,鹤岗
K7260,鹤岗,佳木斯
K7261,牡丹江,鸡西
K7262,鸡西,牡丹江
K7263,哈尔滨东,抚远
K7264,抚远,哈尔滨东
K7265,牡丹江,佳木斯
K7266,佳木斯,牡丹江
K7271,东京城,牡丹江
K7272,牡丹江,东京城
K7273,东京城,牡丹江
K7274,牡丹江,斗沟子
K7275,斗沟子,牡丹江
K7276,牡丹江,东京城
K7277,东京城,牡丹江
K7281,七台河,佳木斯
K7282,佳木斯,七台河
K7284,七台河,佳木斯
K7285,密山,绥化
K7286,绥化,密山
K7287,绥化,密山
K7288,密山,绥化
K7291,东京城,牡丹江
K7292,牡丹江,东京城
K7293,东京城,牡丹江
K7294,牡丹江,东京城
K7295,东京城,牡丹江
K7296,牡丹江,东京城
K7297,东京城,牡丹江
K7298,牡丹江,东京城
K7305,大连,乌兰浩特
K7306,乌兰浩特,大连
K7307,白城,乌兰浩特
K7308,乌兰浩特,白城
K7325,沈阳,抚顺北
K7326,抚顺北,沈阳
K7327,凌源,沈阳
K7328,沈阳,凌源
K7329,沈阳,凌源
K7330,凌源,沈阳
K7333,大连,延吉
K7334,延吉,大连
K7335,庄河北,岫岩
K7336,岫岩,庄河北
K7337,庄河北,沈阳
K7338,沈阳,庄河北
K7339,山海关,通辽
K7340,通辽,山海关
K7345,锦州,沈阳
K7346,沈阳,山海关
K7351,大连,赤峰
K7352,赤峰,大连
K7353,赤峰,大连
K7354,大连,赤峰
K7361,赤峰,沈阳
K7362,沈阳,赤峰
K7363,沈阳,赤峰
K7364,赤峰,沈阳
K7369,营口,图们
